id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
43996,F,40,working,transportation,not commuting,Mu,-570621,-1.19616e+06,15014
43997,F,18,student,undef,not commuting,Mu,-570621,-1.19616e+06,15014
43998,F,47,at home,undef,not commuting,Mu,-571639,-1.19665e+06,15296
43999,M,53,working,industry,not commuting,Mu,-571639,-1.19665e+06,15296
44000,M,6,student,undef,not commuting,Mu,-570801,-1.19595e+06,15297
44001,M,36,working,education,15 to 30 min,Mu,-570801,-1.19595e+06,15297
44002,F,33,working,transportation,60 to 90 mins,Mu,-570801,-1.19595e+06,15297
44003,M,70,retired,undef,not commuting,Mu,-570644,-1.19553e+06,15011
44004,M,39,working,agriculture,not commuting,Mu,-570644,-1.19553e+06,15011
44005,F,69,retired,undef,not commuting,Mu,-570644,-1.19553e+06,15011
44006,M,73,retired,undef,not commuting,Mu,-571033,-1.19674e+06,14850
44007,F,63,retired,undef,not commuting,Mu,-571063,-1.19606e+06,14901
44008,M,75,retired,undef,not commuting,Mu,-571127,-1.19609e+06,15350
44009,F,71,retired,undef,not commuting,Mu,-571127,-1.19609e+06,15350
44010,F,9,student,undef,not commuting,Mu,-571193,-1.19666e+06,15028
44011,M,59,working,adminetc,not commuting,Mu,-571193,-1.19666e+06,15028
44012,F,28,working,construction,not commuting,Mu,-571193,-1.19666e+06,15028
44013,M,18,student,undef,15 to 30 min,Mu,-571193,-1.19666e+06,15028
44014,F,54,at home,undef,not commuting,Mu,-571193,-1.19666e+06,15028
44015,F,4,at home,undef,not commuting,Mu,-571193,-1.19666e+06,15028
44016,M,28,working,industry,not commuting,Mu,-571193,-1.19666e+06,15028
44017,F,76,retired,undef,not commuting,Mu,-570462,-1.19569e+06,14929
44018,M,31,working,industry,not commuting,Mu,-570462,-1.19569e+06,14929
44019,M,50,working,industry,not commuting,Mu,-571341,-1.19602e+06,14926
44020,F,61,retired,undef,not commuting,Mu,-571341,-1.19602e+06,14926
44021,F,88,retired,undef,not commuting,Mu,-571341,-1.19602e+06,14926
44022,M,21,at home,undef,not commuting,Mu,-571203,-1.19609e+06,15111
44023,F,50,working,industry,not commuting,Mu,-571203,-1.19609e+06,15111
44024,M,51,working,industry,15 to 30 min,Mu,-571203,-1.19609e+06,15111
44025,F,34,working,health,15 to 30 min,Mu,-571426,-1.19655e+06,15300
44026,F,56,retired,undef,not commuting,Mu,-570678,-1.19581e+06,15070
44027,M,63,retired,undef,not commuting,Mu,-570678,-1.19581e+06,15070
44028,F,72,retired,undef,not commuting,Mu,-570423,-1.19572e+06,15237
44029,M,65,retired,undef,not commuting,Mu,-570423,-1.19572e+06,15237
44030,F,49,working,tradeandmoto,not commuting,Mu,-571222,-1.19653e+06,15338
44031,M,53,at home,undef,not commuting,Mu,-571222,-1.19653e+06,15338
44032,M,17,student,undef,not commuting,Mu,-570483,-1.19621e+06,15299
44033,F,37,at home,undef,not commuting,Mu,-570483,-1.19621e+06,15299
44034,F,67,retired,undef,not commuting,Mu,-570483,-1.19621e+06,15299
44035,M,71,retired,undef,not commuting,Mu,-570483,-1.19621e+06,15299
44036,F,47,working,agriculture,less than 15min,Mu,-571065,-1.196e+06,15205
44037,F,27,at home,undef,not commuting,Mu,-571065,-1.196e+06,15205
44038,M,56,working,eatinghousing,not commuting,Mu,-571065,-1.196e+06,15205
44039,F,22,student,undef,not commuting,Mu,-571065,-1.196e+06,15205
44040,F,28,working,construction,15 to 30 min,Mu,-571065,-1.196e+06,15205
44041,M,68,retired,undef,not commuting,Mu,-570567,-1.19601e+06,14965
44042,F,94,retired,undef,not commuting,Mu,-570567,-1.19601e+06,14965
44043,F,61,retired,undef,not commuting,Mu,-570567,-1.19601e+06,14965
44044,M,19,working,agriculture,not commuting,Mu,-571180,-1.196e+06,14843
44045,F,46,working,health,15 to 30 min,Mu,-571180,-1.196e+06,14843
44046,M,21,working,industry,not commuting,Mu,-571180,-1.196e+06,14843
44047,F,22,at home,undef,not commuting,Mu,-571180,-1.196e+06,14843
44048,M,56,working,industry,not commuting,Mu,-570787,-1.1962e+06,14824
44049,M,29,working,education,not commuting,Mu,-570787,-1.1962e+06,14824
44050,M,27,working,construction,not commuting,Mu,-570787,-1.1962e+06,14824
44051,F,37,working,adminetc,not commuting,Mu,-571241,-1.1961e+06,14955
44052,F,66,retired,undef,not commuting,Mu,-571241,-1.1961e+06,14955
44053,M,69,retired,undef,not commuting,Mu,-571241,-1.1961e+06,14955
44054,M,64,retired,undef,not commuting,Mu,-570327,-1.19582e+06,15031
44055,F,63,retired,undef,not commuting,Mu,-570327,-1.19582e+06,15031
44056,M,43,working,industry,15 to 30 min,Mu,-571446,-1.19662e+06,15365
44057,F,20,working,industry,15 to 30 min,Mu,-571446,-1.19662e+06,15365
44058,F,52,working,banks,not commuting,Mu,-571186,-1.19649e+06,15204
44059,M,53,working,industry,15 to 30 min,Mu,-571186,-1.19649e+06,15204
44060,F,62,retired,undef,not commuting,Mu,-570787,-1.1962e+06,14824
44061,M,65,retired,undef,not commuting,Mu,-570787,-1.1962e+06,14824
44062,M,31,working,industry,less than 15min,Mu,-570787,-1.1962e+06,14824
44063,M,41,working,education,less than 15min,Mu,-570787,-1.1962e+06,14824
44064,M,69,retired,undef,not commuting,Mu,-571410,-1.19592e+06,14861
44065,F,66,retired,undef,not commuting,Mu,-571410,-1.19592e+06,14861
44066,M,84,retired,undef,not commuting,Mu,-571292,-1.19627e+06,14973
44067,M,30,working,it,not commuting,Mu,-571005,-1.19678e+06,14905
44068,F,27,at home,undef,not commuting,Mu,-571005,-1.19678e+06,14905
44069,F,32,working,industry,not commuting,Mu,-570433,-1.19596e+06,15077
44070,F,3,at home,undef,not commuting,Mu,-570433,-1.19596e+06,15077
44071,M,12,student,undef,not commuting,Mu,-570433,-1.19596e+06,15077
44072,M,10,student,undef,not commuting,Mu,-570433,-1.19596e+06,15077
44073,M,34,working,industry,not commuting,Mu,-570433,-1.19596e+06,15077
44074,M,6,student,undef,not commuting,Mu,-570433,-1.19596e+06,15077
44075,M,28,working,education,not commuting,Mu,-571065,-1.196e+06,15205
44076,F,48,at home,undef,not commuting,Mu,-571065,-1.196e+06,15205
44077,M,51,at home,undef,not commuting,Mu,-571065,-1.196e+06,15205
44078,F,3,at home,undef,not commuting,Mu,-570447,-1.19618e+06,14969
44079,F,31,at home,undef,not commuting,Mu,-570447,-1.19618e+06,14969
44080,M,14,student,undef,not commuting,Mu,-570866,-1.19682e+06,15203
44081,F,34,working,construction,not commuting,Mu,-570866,-1.19682e+06,15203
44082,F,9,student,undef,not commuting,Mu,-570866,-1.19682e+06,15203
44083,F,12,student,undef,not commuting,Mu,-570866,-1.19682e+06,15203
44084,M,68,retired,undef,not commuting,Mu,-570615,-1.196e+06,14980
44085,F,65,retired,undef,not commuting,Mu,-570615,-1.196e+06,14980
44086,F,68,retired,undef,not commuting,Mu,-570721,-1.19558e+06,15008
44087,M,44,working,construction,not commuting,Mu,-571241,-1.19649e+06,15135
44088,F,66,retired,undef,not commuting,Mu,-571112,-1.19636e+06,14892
44089,F,77,retired,undef,not commuting,Mu,-570481,-1.19556e+06,14930
44090,F,23,at home,undef,not commuting,Mu,-570478,-1.19567e+06,14928
44091,M,66,retired,undef,not commuting,Mu,-570523,-1.19567e+06,15225
44092,M,25,working,industry,not commuting,Mu,-571064,-1.19615e+06,15221
44093,M,54,working,tradeandmoto,not commuting,Mu,-570808,-1.19595e+06,14909
44094,F,52,working,health,not commuting,Mu,-570808,-1.19595e+06,14909
44095,F,22,student,undef,45 to 60 mins,Mu,-570808,-1.19595e+06,14909
44096,F,89,retired,undef,not commuting,Mu,-570808,-1.19595e+06,14909
44097,M,21,at home,undef,not commuting,Mu,-570439,-1.19624e+06,15271
44098,F,56,retired,undef,not commuting,Mu,-570439,-1.19624e+06,15271
44099,M,24,student,undef,not commuting,Mu,-570678,-1.19649e+06,15167
44100,M,53,at home,undef,not commuting,Mu,-570678,-1.19649e+06,15167
44101,F,47,working,industry,not commuting,Mu,-570678,-1.19649e+06,15167
44102,M,67,retired,undef,not commuting,Mu,-571339,-1.19655e+06,14972
44103,M,69,retired,undef,not commuting,Mu,-570950,-1.19519e+06,15004
44104,F,61,retired,undef,not commuting,Mu,-570950,-1.19519e+06,15004
44105,M,48,working,agriculture,not commuting,Mu,-570201,-1.1956e+06,15046
44106,M,44,working,industry,not commuting,Mu,-570577,-1.19643e+06,15277
44107,M,15,working,health,less than 15min,Mu,-570901,-1.1953e+06,15292
44108,F,36,at home,undef,not commuting,Mu,-570901,-1.1953e+06,15292
44109,M,4,at home,undef,not commuting,Mu,-570901,-1.1953e+06,15292
44110,M,41,working,adminetc,not commuting,Mu,-570901,-1.1953e+06,15292
44111,F,75,retired,undef,not commuting,Mu,-570621,-1.19616e+06,15015
44112,M,14,student,undef,not commuting,Mu,-570325,-1.19598e+06,15080
44113,M,1,at home,undef,not commuting,Mu,-570325,-1.19598e+06,15080
44114,F,34,working,tradeandmoto,not commuting,Mu,-570325,-1.19598e+06,15080
44115,F,15,student,undef,not commuting,Mu,-570325,-1.19598e+06,15080
44116,M,35,working,agriculture,not commuting,Mu,-570325,-1.19598e+06,15080
44117,M,4,at home,undef,not commuting,Mu,-570325,-1.19598e+06,15080
44118,M,14,student,undef,not commuting,Mu,-570703,-1.19643e+06,15118
44119,F,46,working,construction,15 to 30 min,Mu,-570703,-1.19643e+06,15118
44120,M,46,working,industry,45 to 60 mins,Mu,-570703,-1.19643e+06,15118
44121,F,16,working,construction,15 to 30 min,Mu,-570818,-1.19634e+06,15405
44122,F,61,retired,undef,not commuting,Mu,-570818,-1.19634e+06,15405
44123,F,38,working,publicsector,not commuting,Mu,-570818,-1.19634e+06,15405
44124,M,68,retired,undef,not commuting,Mu,-571166,-1.19646e+06,14888
44125,F,66,retired,undef,not commuting,Mu,-571166,-1.19646e+06,14888
44126,M,18,student,undef,60 to 90 mins,Mu,-571362,-1.19589e+06,15262
44127,F,43,at home,undef,not commuting,Mu,-571362,-1.19589e+06,15262
44128,M,45,working,industry,not commuting,Mu,-571362,-1.19589e+06,15262
44129,M,15,student,undef,not commuting,Mu,-571362,-1.19589e+06,15262
44130,F,20,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15380
44131,M,26,working,industry,not commuting,Mu,-571362,-1.19593e+06,15380
44132,M,55,retired,undef,not commuting,Mu,-571362,-1.19593e+06,15380
44133,F,51,working,agriculture,15 to 30 min,Mu,-571362,-1.19593e+06,15380
44134,M,100,retired,undef,not commuting,Mu,-571422,-1.19663e+06,14881
44135,F,71,retired,undef,not commuting,Mu,-570548,-1.19636e+06,15280
44136,M,48,working,industry,not commuting,Mu,-570548,-1.19636e+06,15280
44137,M,72,retired,undef,not commuting,Mu,-570548,-1.19636e+06,15280
44138,M,21,student,undef,less than 15min,Mu,-570548,-1.19636e+06,15280
44139,F,50,working,tradeandmoto,not commuting,Mu,-570548,-1.19636e+06,15280
44140,M,38,working,industry,less than 15min,Mu,-570490,-1.1961e+06,14986
44141,M,57,retired,undef,not commuting,Mu,-571546,-1.19663e+06,15156
44142,F,57,working,industry,45 to 60 mins,Mu,-571546,-1.19663e+06,15156
44143,M,49,working,publicsector,not commuting,Mu,-571320,-1.19514e+06,14894
44144,F,48,at home,undef,not commuting,Mu,-571320,-1.19514e+06,14894
44145,F,24,working,it,15 to 30 min,Mu,-571320,-1.19514e+06,14894
44146,F,56,retired,undef,not commuting,Mu,-570404,-1.19594e+06,15245
44147,F,22,student,undef,45 to 60 mins,Mu,-570404,-1.19594e+06,15245
44148,M,35,at home,undef,not commuting,Mu,-570404,-1.19594e+06,15245
44149,M,37,at home,undef,not commuting,Mu,-570667,-1.19626e+06,15023
44150,F,54,at home,undef,not commuting,Mu,-570667,-1.19626e+06,15023
44151,M,59,working,agriculture,not commuting,Mu,-570667,-1.19626e+06,15023
44152,F,15,working,tradeandmoto,not commuting,Mu,-570667,-1.19626e+06,15023
44153,F,35,working,education,not commuting,Mu,-570667,-1.19626e+06,15023
44154,M,18,student,undef,not commuting,Mu,-571504,-1.19601e+06,15199
44155,M,49,working,banks,30 to 45 mins,Mu,-571504,-1.19601e+06,15199
44156,F,45,working,construction,not commuting,Mu,-571504,-1.19601e+06,15199
44157,F,21,student,undef,15 to 30 min,Mu,-571504,-1.19601e+06,15199
44158,F,40,working,industry,not commuting,Mu,-571504,-1.19601e+06,15199
44159,F,59,retired,undef,not commuting,Mu,-570865,-1.19611e+06,14822
44160,M,24,student,undef,45 to 60 mins,Mu,-570865,-1.19611e+06,14822
44161,F,19,at home,undef,not commuting,Mu,-570865,-1.19611e+06,14822
44162,F,59,working,industry,15 to 30 min,Mu,-570786,-1.19547e+06,14991
44163,M,59,retired,undef,not commuting,Mu,-570786,-1.19547e+06,14991
44164,F,31,at home,undef,not commuting,Mu,-570786,-1.19547e+06,14991
44165,F,61,retired,undef,not commuting,Mu,-571262,-1.19628e+06,14981
44166,M,68,retired,undef,not commuting,Mu,-571262,-1.19628e+06,14981
44167,M,69,retired,undef,not commuting,Mu,-570786,-1.1961e+06,15141
44168,M,42,working,industry,60 to 90 mins,Mu,-570786,-1.1961e+06,15141
44169,F,69,retired,undef,not commuting,Mu,-570786,-1.1961e+06,15141
44170,M,57,retired,undef,not commuting,Mu,-570748,-1.19628e+06,14998
44171,F,53,working,industry,60 to 90 mins,Mu,-570748,-1.19628e+06,14998
44172,F,71,retired,undef,not commuting,Mu,-570199,-1.1959e+06,15209
44173,F,41,at home,undef,not commuting,Mu,-571201,-1.19608e+06,14933
44174,F,16,working,construction,not commuting,Mu,-571201,-1.19608e+06,14933
44175,M,44,working,industry,30 to 45 mins,Mu,-571201,-1.19608e+06,14933
44176,F,49,working,publicsector,not commuting,Mu,-571362,-1.19593e+06,15395
44177,M,30,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15395
44178,M,53,working,industry,not commuting,Mu,-571362,-1.19593e+06,15395
44179,M,54,working,agriculture,not commuting,Mu,-571018,-1.19672e+06,14849
44180,F,48,at home,undef,not commuting,Mu,-571018,-1.19672e+06,14849
44181,F,46,working,industry,15 to 30 min,Mu,-570647,-1.19655e+06,15071
44182,M,23,student,undef,not commuting,Mu,-570647,-1.19655e+06,15071
44183,F,26,at home,undef,not commuting,Mu,-570647,-1.19655e+06,15071
44184,F,56,working,health,not commuting,Mu,-571420,-1.19653e+06,15336
44185,M,66,retired,undef,not commuting,Mu,-571420,-1.19653e+06,15336
44186,M,56,retired,undef,not commuting,Mu,-571029,-1.19658e+06,15088
44187,M,27,working,construction,not commuting,Mu,-571029,-1.19658e+06,15088
44188,F,2,at home,undef,not commuting,Mu,-571029,-1.19658e+06,15088
44189,F,53,at home,undef,not commuting,Mu,-571029,-1.19658e+06,15088
44190,F,32,working,education,not commuting,Mu,-571029,-1.19658e+06,15088
44191,F,62,retired,undef,not commuting,Mu,-571403,-1.19696e+06,15256
44192,M,68,retired,undef,not commuting,Mu,-571403,-1.19696e+06,15256
44193,M,38,working,tradeandmoto,not commuting,Mu,-571403,-1.19696e+06,15256
44194,F,89,retired,undef,not commuting,Mu,-571410,-1.19592e+06,14858
44195,M,21,student,undef,15 to 30 min,Mu,-571322,-1.19599e+06,14927
44196,M,52,at home,undef,not commuting,Mu,-571322,-1.19599e+06,14927
44197,F,52,working,health,not commuting,Mu,-571322,-1.19599e+06,14927
44198,M,6,student,undef,not commuting,Mu,-571322,-1.19599e+06,14927
44199,M,0,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15373
44200,F,34,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15373
44201,M,39,working,health,less than 15min,Mu,-571362,-1.19593e+06,15373
44202,M,24,student,undef,45 to 60 mins,Mu,-570525,-1.19604e+06,15052
44203,F,85,retired,undef,not commuting,Mu,-570525,-1.19604e+06,15052
44204,M,58,retired,undef,not commuting,Mu,-571362,-1.19593e+06,15399
44205,M,30,working,industry,not commuting,Mu,-571362,-1.19593e+06,15399
44206,F,54,working,industry,not commuting,Mu,-571362,-1.19593e+06,15399
44207,F,36,working,industry,not commuting,Mu,-570810,-1.19611e+06,15218
44208,M,14,student,undef,not commuting,Mu,-570810,-1.19611e+06,15218
44209,M,3,at home,undef,not commuting,Mu,-570810,-1.19611e+06,15218
44210,M,46,at home,undef,not commuting,Mu,-570810,-1.19611e+06,15218
44211,M,12,student,undef,not commuting,Mu,-570810,-1.19611e+06,15218
44212,F,58,working,industry,45 to 60 mins,Mu,-571201,-1.19608e+06,14933
44213,M,61,retired,undef,not commuting,Mu,-571201,-1.19608e+06,14933
44214,M,7,student,undef,not commuting,Mu,-571201,-1.19608e+06,14933
44215,F,37,working,tradeandmoto,not commuting,Mu,-571201,-1.19608e+06,14933
44216,M,64,retired,undef,not commuting,Mu,-571156,-1.19644e+06,14889
44217,F,56,working,transportation,not commuting,Mu,-571156,-1.19644e+06,14889
44218,M,77,retired,undef,not commuting,Mu,-571434,-1.19637e+06,15144
44219,F,74,retired,undef,not commuting,Mu,-571434,-1.19637e+06,15144
44220,F,74,retired,undef,not commuting,Mu,-570688,-1.19646e+06,15076
44221,F,88,retired,undef,not commuting,Mu,-571304,-1.19601e+06,15119
44222,M,42,working,industry,not commuting,Mu,-570545,-1.19546e+06,15134
44223,F,48,working,industry,not commuting,Mu,-570879,-1.19533e+06,15323
44224,M,21,working,industry,less than 15min,Mu,-570879,-1.19533e+06,15323
44225,M,15,student,undef,30 to 45 mins,Mu,-570879,-1.19533e+06,15323
44226,F,4,at home,undef,not commuting,Mu,-570879,-1.19533e+06,15323
44227,M,8,student,undef,not commuting,Mu,-570879,-1.19533e+06,15323
44228,M,51,at home,undef,not commuting,Mu,-570879,-1.19533e+06,15323
44229,F,50,working,construction,not commuting,Mu,-570554,-1.19637e+06,15409
44230,M,23,student,undef,not commuting,Mu,-570554,-1.19637e+06,15409
44231,M,0,at home,undef,not commuting,Mu,-571293,-1.19652e+06,15241
44232,F,34,working,construction,not commuting,Mu,-571293,-1.19652e+06,15241
44233,F,53,working,tradeandmoto,45 to 60 mins,Mu,-571337,-1.19674e+06,14876
44234,M,39,at home,undef,not commuting,Mu,-571337,-1.19674e+06,14876
44235,M,16,student,undef,less than 15min,Mu,-571337,-1.19674e+06,14876
44236,F,63,retired,undef,not commuting,Mu,-571337,-1.19674e+06,14876
44237,F,19,at home,undef,not commuting,Mu,-570560,-1.19639e+06,15268
44238,M,13,student,undef,not commuting,Mu,-570560,-1.19639e+06,15268
44239,M,47,working,adminetc,not commuting,Mu,-570560,-1.19639e+06,15268
44240,F,0,at home,undef,not commuting,Mu,-571190,-1.19665e+06,14867
44241,M,38,working,agriculture,less than 15min,Mu,-571190,-1.19665e+06,14867
44242,F,38,working,industry,not commuting,Mu,-571190,-1.19665e+06,14867
44243,M,60,retired,undef,not commuting,Mu,-570795,-1.19613e+06,15228
44244,M,30,working,tradeandmoto,not commuting,Mu,-570795,-1.19613e+06,15228
44245,F,59,working,industry,more than 90 mins,Mu,-570795,-1.19613e+06,15228
44246,F,64,retired,undef,not commuting,Mu,-570199,-1.1959e+06,15209
44247,M,78,retired,undef,not commuting,Mu,-571422,-1.19613e+06,15116
44248,F,50,working,industry,not commuting,Mu,-571422,-1.19613e+06,15116
44249,M,22,at home,undef,not commuting,Mu,-571422,-1.19613e+06,15116
44250,F,84,retired,undef,not commuting,Mu,-570606,-1.19638e+06,15316
44251,M,2,at home,undef,not commuting,Mu,-570582,-1.19632e+06,15264
44252,M,7,student,undef,not commuting,Mu,-570582,-1.19632e+06,15264
44253,M,64,working,tradeandmoto,not commuting,Mu,-570582,-1.19632e+06,15264
44254,F,40,working,industry,not commuting,Mu,-570582,-1.19632e+06,15264
44255,F,62,retired,undef,not commuting,Mu,-570582,-1.19632e+06,15264
44256,M,61,retired,undef,not commuting,Mu,-571174,-1.19619e+06,15352
44257,F,59,retired,undef,not commuting,Mu,-571174,-1.19619e+06,15352
44258,M,68,retired,undef,not commuting,Mu,-570879,-1.19533e+06,15323
44259,F,62,retired,undef,not commuting,Mu,-570879,-1.19533e+06,15323
44260,M,14,student,undef,not commuting,Mu,-570938,-1.1962e+06,14827
44261,F,21,student,undef,15 to 30 min,Mu,-570938,-1.1962e+06,14827
44262,M,45,working,industry,not commuting,Mu,-570938,-1.1962e+06,14827
44263,F,40,at home,undef,not commuting,Mu,-570938,-1.1962e+06,14827
44264,M,18,student,undef,15 to 30 min,Mu,-571775,-1.19669e+06,15182
44265,M,25,working,construction,not commuting,Mu,-571775,-1.19669e+06,15182
44266,F,20,at home,undef,not commuting,Mu,-571775,-1.19669e+06,15182
44267,F,44,working,it,not commuting,Mu,-571775,-1.19669e+06,15182
44268,F,41,at home,undef,not commuting,Mu,-570753,-1.19587e+06,15293
44269,M,17,student,undef,not commuting,Mu,-570753,-1.19587e+06,15293
